"measurement_id","nodeName","nodeLabel","nodeTitle","Alt1RefId","Alt2RefId","Alt3RefId","nodeSpecies","NodeDataType","Pipeline"
"ENSG00000082014.16_RNAseq","ENST00000262188","SMARCD3","SMARCD3 [ENST00000262188]","SMARCD3","ENST00000262188","ENSG00000082014","RNA","RNAseq","transcriptomics"
"ENSG00000082068.8_RNAseq","ENST00000265107","WDR70","WDR70 [ENST00000265107]","WDR70","ENST00000265107","ENSG00000082068","RNA","RNAseq","transcriptomics"
"ENSG00000082074.16_RNAseq","ENST00000512982,ENST00000646045","FYB1","FYB1 [ENST00000512982],FYB1 [ENST00000646045]","FYB1","ENST00000512982,ENST00000646045","ENSG00000082074","RNA","RNAseq","transcriptomics"
"ENSG00000082146.12_RNAseq","ENST00000194530","STRADB","STRADB [ENST00000194530]","STRADB","ENST00000194530","ENSG00000082146","RNA","RNAseq","transcriptomics"
"ENSG00000082153.17_RNAseq","ENST00000452790","BZW1","BZW1 [ENST00000452790]","BZW1","ENST00000452790","ENSG00000082153","RNA","RNAseq","transcriptomics"
"ENSG00000082196.20_RNAseq","ENST00000231338,ENST00000382065,ENST00000508398,ENST00000508434,ENST00000513065,ENST00000513471","C1QTNF3","C1QTNF3 [ENST00000231338],C1QTNF3 [ENST00000382065],C1QTNF3 [ENST00000508398],C1QTNF3 [ENST00000508434],C1QTNF3 [ENST00000513065],C1QTNF3 [ENST00000513471]","C1QTNF3","ENST00000231338,ENST00000382065,ENST00000508398,ENST00000508434,ENST00000513065,ENST00000513471","ENSG00000082196","RNA","RNAseq","transcriptomics"
"ENSG00000082212.12_RNAseq","ENST00000321341","ME2","ME2 [ENST00000321341]","ME2","ENST00000321341","ENSG00000082212","RNA","RNAseq","transcriptomics"
"ENSG00000082213.17_RNAseq","ENST00000325366","C5orf22","C5orf22 [ENST00000325366]","C5orf22","ENST00000325366","ENSG00000082213","RNA","RNAseq","transcriptomics"
"ENSG00000082258.12_RNAseq","ENST00000264157","CCNT2","CCNT2 [ENST00000264157]","CCNT2","ENST00000264157","ENSG00000082258","RNA","RNAseq","transcriptomics"
"ENSG00000082269.16_RNAseq","ENST00000194672,ENST00000361499,ENST00000370479,ENST00000393299,ENST00000418814,ENST00000425415,ENST00000457062,ENST00000505675,ENST00000505769,ENST00000505868,ENST00000507049,ENST00000507085,ENST00000508844,ENST00000514185,ENST00000515280,ENST00000515323","FAM135A","FAM135A [ENST00000194672],FAM135A [ENST00000361499],FAM135A [ENST00000370479],FAM135A [ENST00000393299],FAM135A [ENST00000418814],FAM135A [ENST00000425415],FAM135A [ENST00000457062],FAM135A [ENST00000505675],FAM135A [ENST00000505769],FAM135A [ENST00000505868],FAM135A [ENST00000507049],FAM135A [ENST00000507085],FAM135A [ENST00000508844],FAM135A [ENST00000514185],FAM135A [ENST00000515280],FAM135A [ENST00000515323]","FAM135A","ENST00000194672,ENST00000361499,ENST00000370479,ENST00000393299,ENST00000418814,ENST00000425415,ENST00000457062,ENST00000505675,ENST00000505769,ENST00000505868,ENST00000507049,ENST00000507085,ENST00000508844,ENST00000514185,ENST00000515280,ENST00000515323","ENSG00000082269","RNA","RNAseq","transcriptomics"
"ENSG00000082293.12_RNAseq","ENST00000620364","COL19A1","COL19A1 [ENST00000620364]","COL19A1","ENST00000620364","ENSG00000082293","RNA","RNAseq","transcriptomics"
"ENSG00000082397.17_RNAseq","ENST00000341928","EPB41L3","EPB41L3 [ENST00000341928]","EPB41L3","ENST00000341928","ENSG00000082397","RNA","RNAseq","transcriptomics"
"ENSG00000082438.15_RNAseq","ENST00000629362","COBLL1","COBLL1 [ENST00000629362]","COBLL1","ENST00000629362","ENSG00000082438","RNA","RNAseq","transcriptomics"
"ENSG00000082458.11_RNAseq","ENST00000374360","DLG3","DLG3 [ENST00000374360]","DLG3","ENST00000374360","ENSG00000082458","RNA","RNAseq","transcriptomics"
"ENSG00000082512.14_RNAseq","ENST00000261464","TRAF5","TRAF5 [ENST00000261464]","TRAF5","ENST00000261464","ENSG00000082512","RNA","RNAseq","transcriptomics"
"ENSG00000082515.17_RNAseq","ENST00000523037","MRPL22","MRPL22 [ENST00000523037]","MRPL22","ENST00000523037","ENSG00000082515","RNA","RNAseq","transcriptomics"
"ENSG00000082516.8_RNAseq","ENST00000285873","GEMIN5","GEMIN5 [ENST00000285873]","GEMIN5","ENST00000285873","ENSG00000082516","RNA","RNAseq","transcriptomics"
"ENSG00000082641.15_RNAseq","ENST00000362042","NFE2L1","NFE2L1 [ENST00000362042]","NFE2L1","ENST00000362042","ENSG00000082641","RNA","RNAseq","transcriptomics"
"ENSG00000082701.14_RNAseq","ENST00000316626","GSK3B","GSK3B [ENST00000316626]","GSK3B","ENST00000316626","ENSG00000082701","RNA","RNAseq","transcriptomics"
"ENSG00000082781.11_RNAseq","ENST00000296181","ITGB5","ITGB5 [ENST00000296181]","ITGB5","ENST00000296181","ENSG00000082781","RNA","RNAseq","transcriptomics"
"ENSG00000082805.19_RNAseq","ENST00000360905","ERC1","ERC1 [ENST00000360905]","ERC1","ENST00000360905","ENSG00000082805","RNA","RNAseq","transcriptomics"
"ENSG00000082898.16_RNAseq","ENST00000401558","XPO1","XPO1 [ENST00000401558]","XPO1","ENST00000401558","ENSG00000082898","RNA","RNAseq","transcriptomics"
"ENSG00000082996.19_RNAseq","ENST00000344229","RNF13","RNF13 [ENST00000344229]","RNF13","ENST00000344229","ENSG00000082996","RNA","RNAseq","transcriptomics"
"ENSG00000083093.9_RNAseq","ENST00000261584","PALB2","PALB2 [ENST00000261584]","PALB2","ENST00000261584","ENSG00000083093","RNA","RNAseq","transcriptomics"
"ENSG00000083097.14_RNAseq","ENST00000237163","DOP1A","DOP1A [ENST00000237163]","DOP1A","ENST00000237163","ENSG00000083097","RNA","RNAseq","transcriptomics"
"ENSG00000083099.10_RNAseq","ENST00000523377","LYRM2","LYRM2 [ENST00000523377]","LYRM2","ENST00000523377","ENSG00000083099","RNA","RNAseq","transcriptomics"
"ENSG00000083123.14_RNAseq","ENST00000320393","BCKDHB","BCKDHB [ENST00000320393]","BCKDHB","ENST00000320393","ENSG00000083123","RNA","RNAseq","transcriptomics"
"ENSG00000083168.9_RNAseq","ENST00000265713","KAT6A","KAT6A [ENST00000265713]","KAT6A","ENST00000265713","ENSG00000083168","RNA","RNAseq","transcriptomics"
"ENSG00000083223.17_RNAseq","ENST00000375963","TUT7","TUT7 [ENST00000375963]","TUT7","ENST00000375963","ENSG00000083223","RNA","RNAseq","transcriptomics"
"ENSG00000083290.19_RNAseq","ENST00000361658,ENST00000395544","ULK2","ULK2 [ENST00000361658],ULK2 [ENST00000395544]","ULK2","ENST00000361658,ENST00000395544","ENSG00000083290","RNA","RNAseq","transcriptomics"
"ENSG00000083312.17_RNAseq","ENST00000337273","TNPO1","TNPO1 [ENST00000337273]","TNPO1","ENST00000337273","ENSG00000083312","RNA","RNAseq","transcriptomics"
"ENSG00000083444.16_RNAseq","ENST00000196061,ENST00000358133,ENST00000429000,ENST00000449038,ENST00000465920,ENST00000470133,ENST00000481933,ENST00000485046,ENST00000491536","PLOD1","PLOD1 [ENST00000196061],PLOD1 [ENST00000358133],PLOD1 [ENST00000429000],PLOD1 [ENST00000449038],PLOD1 [ENST00000465920],PLOD1 [ENST00000470133],PLOD1 [ENST00000481933],PLOD1 [ENST00000485046],PLOD1 [ENST00000491536]","PLOD1","ENST00000196061,ENST00000358133,ENST00000429000,ENST00000449038,ENST00000465920,ENST00000470133,ENST00000481933,ENST00000485046,ENST00000491536","ENSG00000083444","RNA","RNAseq","transcriptomics"
"ENSG00000083454.21_RNAseq","ENST00000225328","P2RX5","P2RX5 [ENST00000225328]","P2RX5","ENST00000225328","ENSG00000083454","RNA","RNAseq","transcriptomics"
"ENSG00000083457.11_RNAseq","ENST00000263087","ITGAE","ITGAE [ENST00000263087]","ITGAE","ENST00000263087","ENSG00000083457","RNA","RNAseq","transcriptomics"
"ENSG00000083520.14_RNAseq","ENST00000377767","DIS3","DIS3 [ENST00000377767]","DIS3","ENST00000377767","ENSG00000083520","RNA","RNAseq","transcriptomics"
"ENSG00000083535.15_RNAseq","ENST00000326291","PIBF1","PIBF1 [ENST00000326291]","PIBF1","ENST00000326291","ENSG00000083535","RNA","RNAseq","transcriptomics"
"ENSG00000083544.13_RNAseq","ENST00000196169,ENST00000377881,ENST00000377882,ENST00000377894,ENST00000463109,ENST00000471710,ENST00000484389,ENST00000621840,ENST00000648252","TDRD3","TDRD3 [ENST00000196169],TDRD3 [ENST00000377881],TDRD3 [ENST00000377882],TDRD3 [ENST00000377894],TDRD3 [ENST00000463109],TDRD3 [ENST00000471710],TDRD3 [ENST00000484389],TDRD3 [ENST00000621840],TDRD3 [ENST00000648252]","TDRD3","ENST00000196169,ENST00000377881,ENST00000377882,ENST00000377894,ENST00000463109,ENST00000471710,ENST00000484389,ENST00000621840,ENST00000648252","ENSG00000083544","RNA","RNAseq","transcriptomics"
"ENSG00000083635.7_RNAseq","ENST00000379161","NUFIP1","NUFIP1 [ENST00000379161]","NUFIP1","ENST00000379161","ENSG00000083635","RNA","RNAseq","transcriptomics"
"ENSG00000083642.18_RNAseq","ENST00000315596","PDS5B","PDS5B [ENST00000315596]","PDS5B","ENST00000315596","ENSG00000083642","RNA","RNAseq","transcriptomics"
"ENSG00000083720.12_RNAseq","ENST00000196371","OXCT1","OXCT1 [ENST00000196371]","OXCT1","ENST00000196371","ENSG00000083720","RNA","RNAseq","transcriptomics"
"ENSG00000083750.12_RNAseq","ENST00000262850","RRAGB","RRAGB [ENST00000262850]","RRAGB","ENST00000262850","ENSG00000083750","RNA","RNAseq","transcriptomics"
"ENSG00000083799.17_RNAseq","ENST00000311559,ENST00000427738","CYLD","CYLD [ENST00000311559],CYLD [ENST00000427738]","CYLD","ENST00000311559,ENST00000427738","ENSG00000083799","RNA","RNAseq","transcriptomics"
"ENSG00000083807.9_RNAseq","ENST00000263093","SLC27A5","SLC27A5 [ENST00000263093]","SLC27A5","ENST00000263093","ENSG00000083807","RNA","RNAseq","transcriptomics"
"ENSG00000083812.11_RNAseq","ENST00000196482,ENST00000536459","ZNF324","ZNF324 [ENST00000196482],ZNF324 [ENST00000536459]","ZNF324","ENST00000196482,ENST00000536459","ENSG00000083812","RNA","RNAseq","transcriptomics"
"ENSG00000083814.13_RNAseq","ENST00000317398","ZNF671","ZNF671 [ENST00000317398]","ZNF671","ENST00000317398","ENSG00000083814","RNA","RNAseq","transcriptomics"
"ENSG00000083817.8_RNAseq","ENST00000196489","ZNF416","ZNF416 [ENST00000196489]","ZNF416","ENST00000196489","ENSG00000083817","RNA","RNAseq","transcriptomics"
"ENSG00000083828.15_RNAseq","ENST00000396154","ZNF586","ZNF586 [ENST00000396154]","ZNF586","ENST00000396154","ENSG00000083828","RNA","RNAseq","transcriptomics"
"ENSG00000083838.15_RNAseq","ENST00000594369","ZNF446","ZNF446 [ENST00000594369]","ZNF446","ENST00000594369","ENSG00000083838","RNA","RNAseq","transcriptomics"
"ENSG00000083844.10_RNAseq","ENST00000263095","ZNF264","ZNF264 [ENST00000263095]","ZNF264","ENST00000263095","ENSG00000083844","RNA","RNAseq","transcriptomics"
"ENSG00000083845.8_RNAseq","ENST00000196551,ENST00000596046","RPS5","RPS5 [ENST00000196551],RPS5 [ENST00000596046]","RPS5","ENST00000196551,ENST00000596046","ENSG00000083845","RNA","RNAseq","transcriptomics"
"ENSG00000083896.12_RNAseq","ENST00000579690","YTHDC1","YTHDC1 [ENST00000579690]","YTHDC1","ENST00000579690","ENSG00000083896","RNA","RNAseq","transcriptomics"
"ENSG00000083937.8_RNAseq","ENST00000263780","CHMP2B","CHMP2B [ENST00000263780]","CHMP2B","ENST00000263780","ENSG00000083937","RNA","RNAseq","transcriptomics"
"ENSG00000084070.11_RNAseq","ENST00000372718","SMAP2","SMAP2 [ENST00000372718]","SMAP2","ENST00000372718","ENSG00000084070","RNA","RNAseq","transcriptomics"
"ENSG00000084072.16_RNAseq","ENST00000372830","PPIE","PPIE [ENST00000372830]","PPIE","ENST00000372830","ENSG00000084072","RNA","RNAseq","transcriptomics"
"ENSG00000084073.8_RNAseq","ENST00000372759","ZMPSTE24","ZMPSTE24 [ENST00000372759]","ZMPSTE24","ENST00000372759","ENSG00000084073","RNA","RNAseq","transcriptomics"
"ENSG00000084090.13_RNAseq","ENST00000337288","STARD7","STARD7 [ENST00000337288]","STARD7","ENST00000337288","ENSG00000084090","RNA","RNAseq","transcriptomics"
"ENSG00000084092.6_RNAseq","ENST00000264230","NOA1","NOA1 [ENST00000264230]","NOA1","ENST00000264230","ENSG00000084092","RNA","RNAseq","transcriptomics"
"ENSG00000084093.16_RNAseq","ENST00000309042","REST","REST [ENST00000309042]","REST","ENST00000309042","ENSG00000084093","RNA","RNAseq","transcriptomics"
"ENSG00000084110.10_RNAseq","ENST00000261208","HAL","HAL [ENST00000261208]","HAL","ENST00000261208","ENSG00000084110","RNA","RNAseq","transcriptomics"
"ENSG00000084112.14_RNAseq","ENST00000326495","SSH1","SSH1 [ENST00000326495]","SSH1","ENST00000326495","ENSG00000084112","RNA","RNAseq","transcriptomics"
"ENSG00000084207.16_RNAseq","ENST00000398606","GSTP1","GSTP1 [ENST00000398606]","GSTP1","ENST00000398606","ENSG00000084207","RNA","RNAseq","transcriptomics"
"ENSG00000084234.16_RNAseq","ENST00000263574,ENST00000650012","APLP2","APLP2 [ENST00000263574],APLP2 [ENST00000650012]","APLP2","ENST00000263574,ENST00000650012","ENSG00000084234","RNA","RNAseq","transcriptomics"
"ENSG00000084444.13_RNAseq","ENST00000197268,ENST00000416494,ENST00000535974,ENST00000537625,ENST00000540455,ENST00000541950","FAM234B","FAM234B [ENST00000197268],FAM234B [ENST00000416494],FAM234B [ENST00000535974],FAM234B [ENST00000537625],FAM234B [ENST00000540455],FAM234B [ENST00000541950]","FAM234B","ENST00000197268,ENST00000416494,ENST00000535974,ENST00000537625,ENST00000540455,ENST00000541950","ENSG00000084444","RNA","RNAseq","transcriptomics"
"ENSG00000084463.7_RNAseq","ENST00000261167","WBP11","WBP11 [ENST00000261167]","WBP11","ENST00000261167","ENSG00000084463","RNA","RNAseq","transcriptomics"
"ENSG00000084623.11_RNAseq","ENST00000373586","EIF3I","EIF3I [ENST00000373586]","EIF3I","ENST00000373586","ENSG00000084623","RNA","RNAseq","transcriptomics"
"ENSG00000084652.15_RNAseq","ENST00000373609","TXLNA","TXLNA [ENST00000373609]","TXLNA","ENST00000373609","ENSG00000084652","RNA","RNAseq","transcriptomics"
"ENSG00000084676.15_RNAseq","ENST00000348332,ENST00000406961","NCOA1","NCOA1 [ENST00000348332],NCOA1 [ENST00000406961]","NCOA1","ENST00000348332,ENST00000406961","ENSG00000084676","RNA","RNAseq","transcriptomics"
"ENSG00000084693.15_RNAseq","ENST00000360131","AGBL5","AGBL5 [ENST00000360131]","AGBL5","ENST00000360131","ENSG00000084693","RNA","RNAseq","transcriptomics"
"ENSG00000084731.14_RNAseq","ENST00000264712","KIF3C","KIF3C [ENST00000264712]","KIF3C","ENST00000264712","ENSG00000084731","RNA","RNAseq","transcriptomics"
"ENSG00000084733.10_RNAseq","ENST00000264710","RAB10","RAB10 [ENST00000264710]","RAB10","ENST00000264710","ENSG00000084733","RNA","RNAseq","transcriptomics"
"ENSG00000084754.11_RNAseq","ENST00000380649","HADHA","HADHA [ENST00000380649]","HADHA","ENST00000380649","ENSG00000084754","RNA","RNAseq","transcriptomics"
"ENSG00000084764.10_RNAseq","ENST00000233121","MAPRE3","MAPRE3 [ENST00000233121]","MAPRE3","ENST00000233121","ENSG00000084764","RNA","RNAseq","transcriptomics"
"ENSG00000084774.13_RNAseq","ENST00000264705","CAD","CAD [ENST00000264705]","CAD","ENST00000264705","ENSG00000084774","RNA","RNAseq","transcriptomics"
"ENSG00000085063.15_RNAseq","ENST00000351554,ENST00000651785","CD59","CD59 [ENST00000351554],CD59 [ENST00000651785]","CD59","ENST00000351554,ENST00000651785","ENSG00000085063","RNA","RNAseq","transcriptomics"
"ENSG00000085117.11_RNAseq","ENST00000227155","CD82","CD82 [ENST00000227155]","CD82","ENST00000227155","ENSG00000085117","RNA","RNAseq","transcriptomics"
"ENSG00000085185.15_RNAseq","ENST00000218147,ENST00000540052","BCORL1","BCORL1 [ENST00000218147],BCORL1 [ENST00000540052]","BCORL1","ENST00000218147,ENST00000540052","ENSG00000085185","RNA","RNAseq","transcriptomics"
"ENSG00000085224.21_RNAseq","ENST00000373344","ATRX","ATRX [ENST00000373344]","ATRX","ENST00000373344","ENSG00000085224","RNA","RNAseq","transcriptomics"
"ENSG00000085231.13_RNAseq","ENST00000380822","AK6","AK6 [ENST00000380822]","AK6","ENST00000380822","ENSG00000085231","RNA","RNAseq","transcriptomics"
"ENSG00000085265.10_RNAseq","ENST00000371806","FCN1","FCN1 [ENST00000371806]","FCN1","ENST00000371806","ENSG00000085265","RNA","RNAseq","transcriptomics"
"ENSG00000085274.15_RNAseq","ENST00000349841","MYNN","MYNN [ENST00000349841]","MYNN","ENST00000349841","ENSG00000085274","RNA","RNAseq","transcriptomics"
"ENSG00000085365.17_RNAseq","ENST00000621999","SCAMP1","SCAMP1 [ENST00000621999]","SCAMP1","ENST00000621999","ENSG00000085365","RNA","RNAseq","transcriptomics"
"ENSG00000085377.13_RNAseq","ENST00000369110,ENST00000652536","PREP","PREP [ENST00000369110],PREP [ENST00000652536]","PREP","ENST00000369110,ENST00000652536","ENSG00000085377","RNA","RNAseq","transcriptomics"
"ENSG00000085382.11_RNAseq","ENST00000262903","HACE1","HACE1 [ENST00000262903]","HACE1","ENST00000262903","ENSG00000085382","RNA","RNAseq","transcriptomics"
"ENSG00000085415.15_RNAseq","ENST00000399892","SEH1L","SEH1L [ENST00000399892]","SEH1L","ENST00000399892","ENSG00000085415","RNA","RNAseq","transcriptomics"
"ENSG00000085433.15_RNAseq","ENST00000400794","WDR47","WDR47 [ENST00000400794]","WDR47","ENST00000400794","ENSG00000085433","RNA","RNAseq","transcriptomics"
"ENSG00000085449.14_RNAseq","ENST00000233055,ENST00000429915,ENST00000462702,ENST00000483061,ENST00000491453,ENST00000493001","WDFY1","WDFY1 [ENST00000233055],WDFY1 [ENST00000429915],WDFY1 [ENST00000462702],WDFY1 [ENST00000483061],WDFY1 [ENST00000491453],WDFY1 [ENST00000493001]","WDFY1","ENST00000233055,ENST00000429915,ENST00000462702,ENST00000483061,ENST00000491453,ENST00000493001","ENSG00000085449","RNA","RNAseq","transcriptomics"
"ENSG00000085465.12_RNAseq","ENST00000369732","OVGP1","OVGP1 [ENST00000369732]","OVGP1","ENST00000369732","ENSG00000085465","RNA","RNAseq","transcriptomics"
"ENSG00000085491.15_RNAseq","ENST00000565488","SLC25A24","SLC25A24 [ENST00000565488]","SLC25A24","ENST00000565488","ENSG00000085491","RNA","RNAseq","transcriptomics"
"ENSG00000085511.19_RNAseq","ENST00000392142","MAP3K4","MAP3K4 [ENST00000392142]","MAP3K4","ENST00000392142","ENSG00000085511","RNA","RNAseq","transcriptomics"
"ENSG00000085514.15_RNAseq","ENST00000198536","PILRA","PILRA [ENST00000198536]","PILRA","ENST00000198536","ENSG00000085514","RNA","RNAseq","transcriptomics"
"ENSG00000085563.14_RNAseq","ENST00000265724,ENST00000622132","ABCB1","ABCB1 [ENST00000265724],ABCB1 [ENST00000622132]","ABCB1","ENST00000265724,ENST00000622132","ENSG00000085563","RNA","RNAseq","transcriptomics"
"ENSG00000085644.13_RNAseq","ENST00000396878","ZNF213","ZNF213 [ENST00000396878]","ZNF213","ENST00000396878","ENSG00000085644","RNA","RNAseq","transcriptomics"
"ENSG00000085662.13_RNAseq","ENST00000285930","AKR1B1","AKR1B1 [ENST00000285930]","AKR1B1","ENST00000285930","ENSG00000085662","RNA","RNAseq","transcriptomics"
"ENSG00000085719.12_RNAseq","ENST00000517354,ENST00000517391,ENST00000517490,ENST00000517862,ENST00000522240,ENST00000523469,ENST00000523588,ENST00000614678,ENST00000620393,ENST00000621245,ENST00000621526,ENST00000621783,ENST00000622183","CPNE3","CPNE3 [ENST00000517354],CPNE3 [ENST00000517391],CPNE3 [ENST00000517490],CPNE3 [ENST00000517862],CPNE3 [ENST00000522240],CPNE3 [ENST00000523469],CPNE3 [ENST00000523588],CPNE3 [ENST00000614678],CPNE3 [ENST00000620393],CPNE3 [ENST00000621245],CPNE3 [ENST00000621526],CPNE3 [ENST00000621783],CPNE3 [ENST00000622183]","CPNE3","ENST00000517354,ENST00000517391,ENST00000517490,ENST00000517862,ENST00000522240,ENST00000523469,ENST00000523588,ENST00000614678,ENST00000620393,ENST00000621245,ENST00000621526,ENST00000621783,ENST00000622183","ENSG00000085719","RNA","RNAseq","transcriptomics"
"ENSG00000085721.12_RNAseq","ENST00000198767","RRN3","RRN3 [ENST00000198767]","RRN3","ENST00000198767","ENSG00000085721","RNA","RNAseq","transcriptomics"
"ENSG00000085733.15_RNAseq","ENST00000376561","CTTN","CTTN [ENST00000376561]","CTTN","ENST00000376561","ENSG00000085733","RNA","RNAseq","transcriptomics"
"ENSG00000085760.14_RNAseq","ENST00000263629","MTIF2","MTIF2 [ENST00000263629]","MTIF2","ENST00000263629","ENSG00000085760","RNA","RNAseq","transcriptomics"
"ENSG00000085788.13_RNAseq","ENST00000397166","DDHD2","DDHD2 [ENST00000397166]","DDHD2","ENST00000397166","ENSG00000085788","RNA","RNAseq","transcriptomics"
"ENSG00000085832.16_RNAseq","ENST00000371733","EPS15","EPS15 [ENST00000371733]","EPS15","ENST00000371733","ENSG00000085832","RNA","RNAseq","transcriptomics"
"ENSG00000085840.12_RNAseq","ENST00000371566,ENST00000371568","ORC1","ORC1 [ENST00000371566],ORC1 [ENST00000371568]","ORC1","ENST00000371566,ENST00000371568","ENSG00000085840","RNA","RNAseq","transcriptomics"
"ENSG00000085871.8_RNAseq","ENST00000265498,ENST00000616265","MGST2","MGST2 [ENST00000265498],MGST2 [ENST00000616265]","MGST2","ENST00000265498,ENST00000616265","ENSG00000085871","RNA","RNAseq","transcriptomics"
"ENSG00000085872.14_RNAseq","ENST00000546361","CHERP","CHERP [ENST00000546361]","CHERP","ENST00000546361","ENSG00000085872","RNA","RNAseq","transcriptomics"
